projectname,project_match_score,project_match_reason,sco,excel_row_number,versionnumber,with_party,started_on,ended_on,total_calendar_days,total_business_days,source_start_event,source_end_event,needs_lori_to_confirm,reasoning_because_this_was_complex,raw_status_text
Shared File for BCPS Phase 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-526 BCPS Shared File Solution Ph 1,26,V1,SIGNINGTIME,2023-06-21,2023-06-30,10,8,June 20/23 - V1 sent to Province for review,June 30/23 - completed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","June 30/23 - completed
June 20/23 - V1 sent to Province for review
June 19/23 - V1 sent to Sian for approval
June 19/23 - Draft SCO with Rian for review
June 16/23 - Get started on SCO, pending answer from Province"
Mainframe Processor Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-536 MF Processor Refresh,27,V1,ADSL,2023-06-19,2023-08-11,54,40,June 19/23 - Rian working on SOW,Aug 12/23 - SOW expected back from Province shortly,A returned/back event appeared without a clearly logged Province submission for the prior ADSL turn; Lori should confirm whether a send event is missing in the source text.,The lifecycle opened on the ADSL side until the first Province handoff was visible.,"Nov 16/23 - Signed
Nov 11/23 - V4.1 rec'd
Oct 30/23 - V3 sent to Province 
Oct 11/23 - V2 rec'd from Province
Oct 5/23 - V1.1 sent to Province 
Oct 4/23 - V1 submitted to Province
Oct 3/23 - With Lori C.
Sept 29/23 - with Tyler for approval
Sept 27/23 - Cathy getting updated quotes
Sept 26/23 - updates sent to Cathy for review
Sept 25/23 - V1 with Cathy / Rian for review
Sept 13/23 - SOW approved
Aug 12/23 - SOW expected back from Province shortly
Aug 2/23 - SCO number requested, asked for latest version of SOW which is still v1.3
 June 19/23 - Rian working on SOW"
Mainframe Processor Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-536 MF Processor Refresh,27,V3,ADSL,2023-09-13,2023-10-04,22,16,Sept 13/23 - SOW approved,Oct 4/23 - V1 submitted to Province,,"The file was back from Province and ADSL/internal work resumed before the next send. The send/submission date is counted with the sender, per Sam.","Nov 16/23 - Signed
Nov 11/23 - V4.1 rec'd
Oct 30/23 - V3 sent to Province 
Oct 11/23 - V2 rec'd from Province
Oct 5/23 - V1.1 sent to Province 
Oct 4/23 - V1 submitted to Province
Oct 3/23 - With Lori C.
Sept 29/23 - with Tyler for approval
Sept 27/23 - Cathy getting updated quotes
Sept 26/23 - updates sent to Cathy for review
Sept 25/23 - V1 with Cathy / Rian for review
Sept 13/23 - SOW approved
Aug 12/23 - SOW expected back from Province shortly
Aug 2/23 - SCO number requested, asked for latest version of SOW which is still v1.3
 June 19/23 - Rian working on SOW"
Mainframe Processor Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-536 MF Processor Refresh,27,V5,ADSL,2023-10-05,2023-10-05,1,1,Oct 5/23 - V1.1 sent to Province,Oct 5/23 - V1.1 sent to Province,A new Province submission appeared without an explicit return line; Lori should confirm the missing hand-back sequence.,"A new ADSL turn was inferred because a later Province submission occurred without an explicit return event in the source text. The send/submission date is counted with the sender, per Sam.","Nov 16/23 - Signed
Nov 11/23 - V4.1 rec'd
Oct 30/23 - V3 sent to Province 
Oct 11/23 - V2 rec'd from Province
Oct 5/23 - V1.1 sent to Province 
Oct 4/23 - V1 submitted to Province
Oct 3/23 - With Lori C.
Sept 29/23 - with Tyler for approval
Sept 27/23 - Cathy getting updated quotes
Sept 26/23 - updates sent to Cathy for review
Sept 25/23 - V1 with Cathy / Rian for review
Sept 13/23 - SOW approved
Aug 12/23 - SOW expected back from Province shortly
Aug 2/23 - SCO number requested, asked for latest version of SOW which is still v1.3
 June 19/23 - Rian working on SOW"
Mainframe Processor Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-536 MF Processor Refresh,27,V2,CSBC,2023-10-06,2023-10-11,6,4,Oct 5/23 - V1.1 sent to Province,Oct 11/23 - V2 rec'd from Province,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Nov 16/23 - Signed
Nov 11/23 - V4.1 rec'd
Oct 30/23 - V3 sent to Province 
Oct 11/23 - V2 rec'd from Province
Oct 5/23 - V1.1 sent to Province 
Oct 4/23 - V1 submitted to Province
Oct 3/23 - With Lori C.
Sept 29/23 - with Tyler for approval
Sept 27/23 - Cathy getting updated quotes
Sept 26/23 - updates sent to Cathy for review
Sept 25/23 - V1 with Cathy / Rian for review
Sept 13/23 - SOW approved
Aug 12/23 - SOW expected back from Province shortly
Aug 2/23 - SCO number requested, asked for latest version of SOW which is still v1.3
 June 19/23 - Rian working on SOW"
Mainframe Processor Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-536 MF Processor Refresh,27,V7,ADSL,2023-10-12,2023-10-30,19,13,Oct 11/23 - V2 rec'd from Province,Oct 30/23 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Nov 16/23 - Signed
Nov 11/23 - V4.1 rec'd
Oct 30/23 - V3 sent to Province 
Oct 11/23 - V2 rec'd from Province
Oct 5/23 - V1.1 sent to Province 
Oct 4/23 - V1 submitted to Province
Oct 3/23 - With Lori C.
Sept 29/23 - with Tyler for approval
Sept 27/23 - Cathy getting updated quotes
Sept 26/23 - updates sent to Cathy for review
Sept 25/23 - V1 with Cathy / Rian for review
Sept 13/23 - SOW approved
Aug 12/23 - SOW expected back from Province shortly
Aug 2/23 - SCO number requested, asked for latest version of SOW which is still v1.3
 June 19/23 - Rian working on SOW"
Mainframe Processor Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-536 MF Processor Refresh,27,V4,CSBC,2023-10-31,2023-11-11,12,9,Oct 30/23 - V3 sent to Province,Nov 11/23 - V4.1 rec'd,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Nov 16/23 - Signed
Nov 11/23 - V4.1 rec'd
Oct 30/23 - V3 sent to Province 
Oct 11/23 - V2 rec'd from Province
Oct 5/23 - V1.1 sent to Province 
Oct 4/23 - V1 submitted to Province
Oct 3/23 - With Lori C.
Sept 29/23 - with Tyler for approval
Sept 27/23 - Cathy getting updated quotes
Sept 26/23 - updates sent to Cathy for review
Sept 25/23 - V1 with Cathy / Rian for review
Sept 13/23 - SOW approved
Aug 12/23 - SOW expected back from Province shortly
Aug 2/23 - SCO number requested, asked for latest version of SOW which is still v1.3
 June 19/23 - Rian working on SOW"
Mainframe Processor Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-536 MF Processor Refresh,27,V9,ADSL,2023-11-12,2023-11-15,4,3,Nov 11/23 - V4.1 rec'd,Nov 16/23 - Signed,Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,"A return from Province was followed by signing without an explicit new send, so v9 inferred a short ADSL turn before final workflow.","Nov 16/23 - Signed
Nov 11/23 - V4.1 rec'd
Oct 30/23 - V3 sent to Province 
Oct 11/23 - V2 rec'd from Province
Oct 5/23 - V1.1 sent to Province 
Oct 4/23 - V1 submitted to Province
Oct 3/23 - With Lori C.
Sept 29/23 - with Tyler for approval
Sept 27/23 - Cathy getting updated quotes
Sept 26/23 - updates sent to Cathy for review
Sept 25/23 - V1 with Cathy / Rian for review
Sept 13/23 - SOW approved
Aug 12/23 - SOW expected back from Province shortly
Aug 2/23 - SCO number requested, asked for latest version of SOW which is still v1.3
 June 19/23 - Rian working on SOW"
Mainframe Processor Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-536 MF Processor Refresh,27,V9,SIGNINGTIME,2023-11-16,2023-11-16,1,1,Nov 16/23 - Signed,Nov 16/23 - Signed,Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,Signing/final workflow began after the last real edit turn.,"Nov 16/23 - Signed
Nov 11/23 - V4.1 rec'd
Oct 30/23 - V3 sent to Province 
Oct 11/23 - V2 rec'd from Province
Oct 5/23 - V1.1 sent to Province 
Oct 4/23 - V1 submitted to Province
Oct 3/23 - With Lori C.
Sept 29/23 - with Tyler for approval
Sept 27/23 - Cathy getting updated quotes
Sept 26/23 - updates sent to Cathy for review
Sept 25/23 - V1 with Cathy / Rian for review
Sept 13/23 - SOW approved
Aug 12/23 - SOW expected back from Province shortly
Aug 2/23 - SCO number requested, asked for latest version of SOW which is still v1.3
 June 19/23 - Rian working on SOW"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-558 NRS VDI Service POC,28,V1,ADSL,2023-09-26,2023-10-12,17,13,Sept 26/23 - Province requested SOW and SCO together,Oct 12/23 - V3 sent to Province,Hypothetical return language was treated as planning/context only.,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Oct 24/23 - Signed
Oct 19/23 - with Province for signing
Oct 17/23 - SOW approved
Oct 16/23 - V5 sent to Province
Oct 13/23 - V4 rec'd from Province
Oct 12/23 - V3 sent to Province 
Oct 10/23 - V1 sent to Province, if/when V2 comes back from Province need to talk to Chris S./Rian, suggested business completion date from Rian is 2 months after requirements sign-off, not Dec 31
Oct 10/23 - With Lori C., Province requested a name change to reflect the NRS as this is for the whole sector, not an individual Ministry
Oct 6/23 - With Tyler for approval
Sept 29/23 - V1 with Rian for review
Sept 27/23 - V1 with Cathy / Rian for review
Sept 26/23 - Province requested SOW and SCO together"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-558 NRS VDI Service POC,28,V2,CSBC,2023-10-13,2023-10-13,1,1,Oct 12/23 - V3 sent to Province,Oct 13/23 - V4 rec'd from Province,Explicit returned version 4 did not match the normalized ownership turn V2; v9 kept normalized turn labels and Lori should confirm the exact version breadcrumb.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Oct 24/23 - Signed
Oct 19/23 - with Province for signing
Oct 17/23 - SOW approved
Oct 16/23 - V5 sent to Province
Oct 13/23 - V4 rec'd from Province
Oct 12/23 - V3 sent to Province 
Oct 10/23 - V1 sent to Province, if/when V2 comes back from Province need to talk to Chris S./Rian, suggested business completion date from Rian is 2 months after requirements sign-off, not Dec 31
Oct 10/23 - With Lori C., Province requested a name change to reflect the NRS as this is for the whole sector, not an individual Ministry
Oct 6/23 - With Tyler for approval
Sept 29/23 - V1 with Rian for review
Sept 27/23 - V1 with Cathy / Rian for review
Sept 26/23 - Province requested SOW and SCO together"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-558 NRS VDI Service POC,28,V3,ADSL,2023-10-14,2023-10-16,3,1,Oct 13/23 - V4 rec'd from Province,Oct 16/23 - V5 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Oct 24/23 - Signed
Oct 19/23 - with Province for signing
Oct 17/23 - SOW approved
Oct 16/23 - V5 sent to Province
Oct 13/23 - V4 rec'd from Province
Oct 12/23 - V3 sent to Province 
Oct 10/23 - V1 sent to Province, if/when V2 comes back from Province need to talk to Chris S./Rian, suggested business completion date from Rian is 2 months after requirements sign-off, not Dec 31
Oct 10/23 - With Lori C., Province requested a name change to reflect the NRS as this is for the whole sector, not an individual Ministry
Oct 6/23 - With Tyler for approval
Sept 29/23 - V1 with Rian for review
Sept 27/23 - V1 with Cathy / Rian for review
Sept 26/23 - Province requested SOW and SCO together"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-558 NRS VDI Service POC,28,V5,ADSL,2023-10-17,2023-10-18,2,2,Oct 17/23 - SOW approved,Oct 19/23 - with Province for signing,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event.","Oct 24/23 - Signed
Oct 19/23 - with Province for signing
Oct 17/23 - SOW approved
Oct 16/23 - V5 sent to Province
Oct 13/23 - V4 rec'd from Province
Oct 12/23 - V3 sent to Province 
Oct 10/23 - V1 sent to Province, if/when V2 comes back from Province need to talk to Chris S./Rian, suggested business completion date from Rian is 2 months after requirements sign-off, not Dec 31
Oct 10/23 - With Lori C., Province requested a name change to reflect the NRS as this is for the whole sector, not an individual Ministry
Oct 6/23 - With Tyler for approval
Sept 29/23 - V1 with Rian for review
Sept 27/23 - V1 with Cathy / Rian for review
Sept 26/23 - Province requested SOW and SCO together"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-558 NRS VDI Service POC,28,V5,SIGNINGTIME,2023-10-19,2023-10-24,6,4,Oct 19/23 - with Province for signing,Oct 24/23 - Signed,,"Once signing/final workflow began, later final lines were kept within one SIGNINGTIME sequence.","Oct 24/23 - Signed
Oct 19/23 - with Province for signing
Oct 17/23 - SOW approved
Oct 16/23 - V5 sent to Province
Oct 13/23 - V4 rec'd from Province
Oct 12/23 - V3 sent to Province 
Oct 10/23 - V1 sent to Province, if/when V2 comes back from Province need to talk to Chris S./Rian, suggested business completion date from Rian is 2 months after requirements sign-off, not Dec 31
Oct 10/23 - With Lori C., Province requested a name change to reflect the NRS as this is for the whole sector, not an individual Ministry
Oct 6/23 - With Tyler for approval
Sept 29/23 - V1 with Rian for review
Sept 27/23 - V1 with Cathy / Rian for review
Sept 26/23 - Province requested SOW and SCO together"
Patch Management Phase 3A,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-562 Patch Mgmt Ph 3A,29,V1,ADSL,2023-10-12,2023-10-13,2,2,Oct 12/23 - With Tyler,Oct 13/23 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Nov 2/23 - Signed
Oct 25/23 - V3 sent to Province
Oct 20/23 - V2.1 back from Province
Oct 13/23 - V1 sent to Province
Oct 12/23 - With Tyler
Oct 12/23 - With Rian/Cathy for review
Oct 12/23 - Drafing SCO"
Patch Management Phase 3A,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-562 Patch Mgmt Ph 3A,29,V2,CSBC,2023-10-14,2023-10-20,7,5,Oct 13/23 - V1 sent to Province,Oct 20/23 - V2.1 back from Province,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Nov 2/23 - Signed
Oct 25/23 - V3 sent to Province
Oct 20/23 - V2.1 back from Province
Oct 13/23 - V1 sent to Province
Oct 12/23 - With Tyler
Oct 12/23 - With Rian/Cathy for review
Oct 12/23 - Drafing SCO"
Patch Management Phase 3A,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-562 Patch Mgmt Ph 3A,29,V3,ADSL,2023-10-21,2023-10-25,5,3,Oct 20/23 - V2.1 back from Province,Oct 25/23 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Nov 2/23 - Signed
Oct 25/23 - V3 sent to Province
Oct 20/23 - V2.1 back from Province
Oct 13/23 - V1 sent to Province
Oct 12/23 - With Tyler
Oct 12/23 - With Rian/Cathy for review
Oct 12/23 - Drafing SCO"
Patch Management Phase 3A,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-562 Patch Mgmt Ph 3A,29,V3,SIGNINGTIME,2023-10-26,2023-11-02,8,6,Oct 25/23 - V3 sent to Province,Nov 2/23 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Nov 2/23 - Signed
Oct 25/23 - V3 sent to Province
Oct 20/23 - V2.1 back from Province
Oct 13/23 - V1 sent to Province
Oct 12/23 - With Tyler
Oct 12/23 - With Rian/Cathy for review
Oct 12/23 - Drafing SCO"
Shared File for BCPS Phase 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-565 BCPS Custom Hardware,30,V1,ADSL,2023-10-26,2023-10-30,5,3,Oct 26/23 - with Rian / Cathy,Oct 30/23 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Nov 8/23 - Completed
Nov 8/23 - Final version sent to Province
Nov 7/23 - Province accepted V3, final with Sian for approval
Nov 6/23 - V3 sent to Province
Nov 3/23 - requested Province expedite review; Province question with Bruce/Rian
Oct 30/23 - V1 sent to Province
Oct 30/23 - With Sian
Oct 27/23 - with Tyler
Oct 26/23 - with Rian / Cathy"
Shared File for BCPS Phase 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-565 BCPS Custom Hardware,30,V2,CSBC,2023-10-31,2023-11-02,3,3,Oct 30/23 - V1 sent to Province,Nov 3/23 - requested Province expedite review; Province question with Bruce/Rian,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Nov 8/23 - Completed
Nov 8/23 - Final version sent to Province
Nov 7/23 - Province accepted V3, final with Sian for approval
Nov 6/23 - V3 sent to Province
Nov 3/23 - requested Province expedite review; Province question with Bruce/Rian
Oct 30/23 - V1 sent to Province
Oct 30/23 - With Sian
Oct 27/23 - with Tyler
Oct 26/23 - with Rian / Cathy"
Shared File for BCPS Phase 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-565 BCPS Custom Hardware,30,V3,ADSL,2023-11-03,2023-11-06,4,2,Nov 3/23 - requested Province expedite review; Province question with Bruce/Rian,Nov 6/23 - V3 sent to Province,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event. The send/submission date is counted with the sender, per Sam.","Nov 8/23 - Completed
Nov 8/23 - Final version sent to Province
Nov 7/23 - Province accepted V3, final with Sian for approval
Nov 6/23 - V3 sent to Province
Nov 3/23 - requested Province expedite review; Province question with Bruce/Rian
Oct 30/23 - V1 sent to Province
Oct 30/23 - With Sian
Oct 27/23 - with Tyler
Oct 26/23 - with Rian / Cathy"
Shared File for BCPS Phase 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-565 BCPS Custom Hardware,30,V3,SIGNINGTIME,2023-11-07,2023-11-08,2,2,Nov 6/23 - V3 sent to Province,Nov 8/23 - Final version sent to Province,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Nov 8/23 - Completed
Nov 8/23 - Final version sent to Province
Nov 7/23 - Province accepted V3, final with Sian for approval
Nov 6/23 - V3 sent to Province
Nov 3/23 - requested Province expedite review; Province question with Bruce/Rian
Oct 30/23 - V1 sent to Province
Oct 30/23 - With Sian
Oct 27/23 - with Tyler
Oct 26/23 - with Rian / Cathy"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-576 Amd SCO-558 NRS VDI Service POC,31,V1,ADSL,2023-11-28,2023-11-28,1,1,Nov 28/23 - V1 sent to Province,Nov 28/23 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Dec 14/23 - Signed
Dec 12/23 - V2 rec'd
Nov 28/23 - V1 sent to Province"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-576 Amd SCO-558 NRS VDI Service POC,31,V2,CSBC,2023-11-29,2023-12-12,14,10,Nov 28/23 - V1 sent to Province,Dec 12/23 - V2 rec'd,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Dec 14/23 - Signed
Dec 12/23 - V2 rec'd
Nov 28/23 - V1 sent to Province"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-576 Amd SCO-558 NRS VDI Service POC,31,V3,ADSL,2023-12-13,2023-12-13,1,1,Dec 12/23 - V2 rec'd,Dec 14/23 - Signed,Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,"A return from Province was followed by signing without an explicit new send, so v9 inferred a short ADSL turn before final workflow.","Dec 14/23 - Signed
Dec 12/23 - V2 rec'd
Nov 28/23 - V1 sent to Province"
NRS VDI Service PoC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-576 Amd SCO-558 NRS VDI Service POC,31,V3,SIGNINGTIME,2023-12-14,2023-12-14,1,1,Dec 14/23 - Signed,Dec 14/23 - Signed,Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,Signing/final workflow began after the last real edit turn.,"Dec 14/23 - Signed
Dec 12/23 - V2 rec'd
Nov 28/23 - V1 sent to Province"
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-577 Amd SCO-515 SDN Rel4 Impl,32,V1,ADSL,2023-11-07,2023-11-09,3,3,Nov 7/23 - with Michelle C.,Nov 9/23 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Nov 27/23 - Signed
Nov 24/23 - Final with Sian
Nov 24/23 - V2 back from Province
Nov 9/23 - V1 sent to Province 
Nov 8/23 - with Sian
Nov 7/23 - with Michelle C."
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-577 Amd SCO-515 SDN Rel4 Impl,32,V2,CSBC,2023-11-10,2023-11-24,15,11,Nov 9/23 - V1 sent to Province,Nov 24/23 - V2 back from Province,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Nov 27/23 - Signed
Nov 24/23 - Final with Sian
Nov 24/23 - V2 back from Province
Nov 9/23 - V1 sent to Province 
Nov 8/23 - with Sian
Nov 7/23 - with Michelle C."
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-577 Amd SCO-515 SDN Rel4 Impl,32,V1,SIGNINGTIME,2023-11-24,2023-11-27,4,2,Nov 24/23 - Final with Sian,Nov 27/23 - Signed,Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,Signing/final workflow began after the last real edit turn.,"Nov 27/23 - Signed
Nov 24/23 - Final with Sian
Nov 24/23 - V2 back from Province
Nov 9/23 - V1 sent to Province 
Nov 8/23 - with Sian
Nov 7/23 - with Michelle C."
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-578 Zscaler Design: Initiative 1,33,V1,ADSL,2023-10-27,2023-11-30,35,25,Oct 27/23 - with Rian / Cathy,Nov 30/23 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Dec 1/23 - Signed
Dec 1/23 - Final version sent to Province
Dec 1/23 - Confirmed with Joshua re: Province proposed project end date, with Sian for signature
Dec 1/23 - V2.1 back from Province ok to move to final if we accept proposed end date
Nov 30/23 - V1 sent to Province
Nov 30/23 - SOW still being reviewed, request to send updated SCO over to Province from Sian/Rian
Waiting for SOW approval (there will need to be a 2nd SCO for Initiave 2)
Oct 27/23 - with Rian / Cathy"
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-578 Zscaler Design: Initiative 1,33,V1,SIGNINGTIME,2023-12-01,2023-12-01,1,1,Nov 30/23 - V1 sent to Province,Dec 1/23 - V2.1 back from Province ok to move to final if we accept proposed end date,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Dec 1/23 - Signed
Dec 1/23 - Final version sent to Province
Dec 1/23 - Confirmed with Joshua re: Province proposed project end date, with Sian for signature
Dec 1/23 - V2.1 back from Province ok to move to final if we accept proposed end date
Nov 30/23 - V1 sent to Province
Nov 30/23 - SOW still being reviewed, request to send updated SCO over to Province from Sian/Rian
Waiting for SOW approval (there will need to be a 2nd SCO for Initiave 2)
Oct 27/23 - with Rian / Cathy"
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-592 Zscaler Design - Init 2,34,V1,ADSL,2024-01-23,2024-01-23,1,1,Jan 23/24 - V1 sent to Province,Jan 23/24 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Jan 26/24 - Signed
Jan 26/24 - V2 rec'd
Jan 23/24 - V1 sent to Province"
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-592 Zscaler Design - Init 2,34,V2,CSBC,2024-01-24,2024-01-26,3,3,Jan 23/24 - V1 sent to Province,Jan 26/24 - V2 rec'd,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Jan 26/24 - Signed
Jan 26/24 - V2 rec'd
Jan 23/24 - V1 sent to Province"
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-592 Zscaler Design - Init 2,34,V1,SIGNINGTIME,2024-01-26,2024-01-26,1,1,Jan 26/24 - Signed,Jan 26/24 - Signed,Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,Signing/final workflow began after the last real edit turn.,"Jan 26/24 - Signed
Jan 26/24 - V2 rec'd
Jan 23/24 - V1 sent to Province"
Patch Management Phase 3A,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-602 Amd SCO-562 Patch Mgt Ph 3A,35,V1,ADSL,2024-02-12,2024-02-12,1,1,Feb 12/24 - V1 sent to Province,Feb 12/24 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Feb 23/24 - Signed
Feb 12/24 - V1 sent to Province"
Patch Management Phase 3A,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-602 Amd SCO-562 Patch Mgt Ph 3A,35,V1,SIGNINGTIME,2024-02-13,2024-02-23,11,9,Feb 12/24 - V1 sent to Province,Feb 23/24 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Feb 23/24 - Signed
Feb 12/24 - V1 sent to Province"
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-609 Amd SCO-578 Zscaler Design-Init 1,36,V1,ADSL,2024-02-21,2024-02-22,2,2,Feb 21/24 - with Erwin,Feb 22/24 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Mar 8/24 - Signed
Feb 22/24 - V1 sent to Province
Feb 21/24 - with Erwin"
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-609 Amd SCO-578 Zscaler Design-Init 1,36,V1,SIGNINGTIME,2024-02-23,2024-03-08,15,11,Feb 22/24 - V1 sent to Province,Mar 8/24 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Mar 8/24 - Signed
Feb 22/24 - V1 sent to Province
Feb 21/24 - with Erwin"
